id,product_id,created_at,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_sku,product_distribution_center_id
52425,14207,2021-10-27 02:54:48,2022-02-28 02:54:48,28.69,Tops,Digitized multimedia infrastructure,Levi's,111.84,Women,Rn-45518814,7
52426,17454,2023-02-24 08:49:47,,21.72,Outerwear & Coats,Exclusive disintermediate complexity,Adidas,65.79,Women,Cm-82911710,1
52427,24793,2019-05-04 23:40:41,2020-02-26 23:40:41,20.38,Tops,Intuitive global protocol,Puma,60.74,Men,gr-54139817,2
52428,23186,2023-10-24 10:41:43,2023-11-20 10:41:43,20.85,Outerwear & Coats,Future-proofed composite array,Adidas,78.14,Men,IR-39742458,5
52429,18709,2022-02-18 16:08:09,,15.06,Accessories,De-engineered leadingedge synergy,Adidas,52.2,Men,RW-07343327,5
52430,21601,2019-12-08 09:25:35,2020-07-12 09:25:35,28.39,Pants,De-engineered 5thgeneration encryption,Adidas,74.73,Women,sR-90876725,7
52431,20810,2023-06-20 02:29:37,,25.18,Tops,Reduced bi-directional intranet,Puma,98.1,Men,rw-92280351,4
52432,13558,2024-04-26 22:46:23,2024-07-24 22:46:23,16.48,Jeans,Object-based clear-thinking forecast,MG,55.87,Women,AG-75740961,3
52433,12903,2021-04-18 01:51:06,2021-10-30 01:51:06,47.66,Accessories,Triple-buffered leadingedge project,Calvin Klein,134.63,Men,ib-75643468,1
52434,22807,2021-08-25 10:55:44,2022-02-08 10:55:44,48.24,Outerwear & Coats,Diverse high-level array,Tommy Hilfiger,129.37,Men,AY-04346845,8
52435,12076,2024-01-07 00:13:48,2024-07-14 00:13:48,32.99,Tops,Realigned hybrid adapter,Calvin Klein,131.02,Women,Af-04274998,7
52436,17741,2020-06-09 23:09:29,2020-11-12 23:09:29,9.96,Jeans,Face-to-face web-enabled Local Area Network,Calvin Klein,23.6,Men,dz-08804045,1
52437,10538,2023-01-12 11:38:49,2023-07-10 11:38:49,5.02,Plus,Focused incremental customer loyalty,Puma,11.87,Women,hq-24203667,6
52438,27503,2022-02-13 02:49:43,,20.75,Outerwear & Coats,Automated asymmetric support,Nike,45.59,Men,VF-65762857,1
52439,27976,2021-09-04 19:36:24,2022-05-19 19:36:24,23.89,Plus,Exclusive next generation strategy,Puma,53.21,Men,hA-13416427,8
52440,13827,2023-08-10 07:13:36,,4.36,Pants,Stand-alone mission-critical archive,Puma,16.91,Men,iC-93284438,6
52441,24901,2022-03-30 10:08:04,,12.81,Pants,Synchronized reciprocal implementation,Nike,50.64,Women,yS-83174827,7
52442,13118,2024-03-22 10:15:01,2025-02-16 10:15:01,34.11,Sweaters,Visionary bottom-line time-frame,Nike,97.88,Men,lv-01498202,3
52443,25387,2022-10-07 09:31:20,,49.06,Sweaters,Organic multi-tasking solution,Calvin Klein,99.08,Women,Ay-95651851,4
52444,21754,2023-12-02 06:21:43,2024-05-14 06:21:43,43.34,Pants,Exclusive zero tolerance extranet,Adidas,145.76,Men,FW-25543941,4
52445,28301,2019-01-15 18:41:16,2019-12-22 18:41:16,33.1,Jeans,Mandatory contextually-based moderator,Puma,70.33,Men,ej-73014682,10
52446,12319,2020-09-11 05:02:48,2021-07-21 05:02:48,26.59,Accessories,Streamlined demand-driven protocol,Adidas,70.56,Men,TJ-20931738,2
52447,16340,2019-02-22 08:25:57,,21.99,Pants,Switchable clear-thinking circuit,MG,78.91,Men,oQ-78692292,8
52448,20595,2019-03-21 15:03:21,,6.71,Pants,Balanced dynamic software,MG,17.32,Men,ie-19102654,3
52449,20499,2020-10-28 11:32:16,,13.73,Jeans,Proactive zero administration interface,Calvin Klein,53.47,Women,Np-16472953,4
52450,18003,2022-05-08 06:19:10,,17.6,Accessories,Function-based context-sensitive implementation,Puma,67.78,Men,Ct-40088791,4
52451,26639,2020-02-11 06:49:04,,43.84,Outerwear & Coats,Adaptive methodical hierarchy,Calvin Klein,157.33,Women,me-25636380,9
52452,18851,2019-02-11 09:51:17,,23.77,Plus,Enterprise-wide background definition,Puma,76.75,Men,aA-09966229,3
52453,26748,2020-05-23 13:59:08,2020-08-03 13:59:08,25.38,Tops,Innovative well-modulated matrices,Tommy Hilfiger,99.92,Men,QE-01363527,1
52454,10798,2023-09-10 11:23:28,,34.5,Sweaters,Grass-roots contextually-based website,Puma,132.69,Women,oi-64939071,9
52455,26293,2022-08-12 19:17:42,,5.91,Tops,Synergistic mission-critical Graphical User Interface,Nike,16.93,Men,xW-33573610,8
52456,21257,2024-03-19 14:43:52,2024-09-22 14:43:52,8.9,Accessories,Adaptive national workforce,Puma,23.01,Women,wf-44068443,1
52457,13056,2019-03-25 09:31:22,2019-12-15 09:31:22,3.47,Plus,Operative systemic neural-net,Levi's,11.71,Men,Nb-38585129,5
52458,28414,2021-06-27 07:29:02,,16.61,Accessories,Balanced 6thgeneration array,Tommy Hilfiger,64.5,Women,BB-59589288,3
52459,13686,2023-02-25 06:20:35,,34.99,Outerwear & Coats,Centralized radical Graphical User Interface,Adidas,125.03,Women,XN-62598349,4
52460,18102,2023-01-21 11:00:07,2023-09-21 11:00:07,48.45,Pants,Open-architected intangible installation,Calvin Klein,121.36,Men,QQ-37243805,7
52461,29433,2021-12-31 16:29:52,,5.96,Tops,Stand-alone content-based knowledge user,MG,22.49,Women,pq-66507834,6
52462,17503,2022-05-04 17:05:04,,23.91,Pants,Programmable value-added database,MG,76.48,Women,vY-48303712,7
52463,17448,2023-02-20 09:56:01,,37.17,Outerwear & Coats,Versatile value-added forecast,Levi's,132.95,Men,Yd-54313742,6
52464,12058,2019-10-05 12:54:40,,32.38,Plus,Visionary secondary time-frame,Puma,81.0,Women,pI-82810884,10
52465,22485,2020-06-16 09:08:19,,29.02,Jeans,Universal systemic product,Adidas,99.72,Women,bO-13213191,2
52466,29302,2024-10-30 02:52:43,2025-08-25 02:52:43,9.15,Tops,Persistent high-level contingency,MG,21.72,Men,EG-78962884,9
52467,19003,2023-02-01 01:23:42,2023-10-13 01:23:42,21.32,Accessories,Total global moderator,Calvin Klein,84.09,Women,FS-96859421,1
52468,24345,2024-12-21 10:54:17,2025-05-13 10:54:17,21.59,Accessories,Diverse intangible strategy,Tommy Hilfiger,64.24,Men,kK-08213591,5
52469,11946,2023-10-27 20:18:33,,46.01,Sweaters,Upgradable value-added complexity,Levi's,132.24,Men,SM-31078466,7
52470,18839,2022-10-19 04:09:01,2023-08-20 04:09:01,34.85,Jeans,Multi-tiered tertiary benchmark,Levi's,93.38,Women,JJ-71823273,4
52471,18302,2024-07-24 21:23:41,2025-04-08 21:23:41,19.67,Jeans,Streamlined methodical strategy,Adidas,55.33,Women,eO-97413973,1
52472,14110,2024-01-17 07:35:30,2024-01-25 07:35:30,33.6,Tops,Proactive modular ability,Puma,85.64,Men,sR-67561490,4
52473,12256,2022-01-22 06:54:20,,25.39,Pants,Quality-focused explicit hierarchy,Adidas,85.71,Men,wr-21129443,10
52474,23727,2019-02-26 12:36:38,2020-02-05 12:36:38,31.87,Jeans,Optional cohesive strategy,Nike,116.29,Women,ZN-17488190,5
52475,14002,2021-04-26 21:20:18,,8.49,Pants,Pre-emptive hybrid throughput,Nike,21.86,Women,pJ-04565016,8
52476,10767,2024-06-11 22:50:32,2024-12-03 22:50:32,10.16,Sweaters,Synchronized uniform hardware,Calvin Klein,36.77,Men,Sb-73196847,8
52477,21675,2022-04-22 19:17:46,2023-02-22 19:17:46,4.18,Pants,Future-proofed systemic help-desk,Calvin Klein,9.23,Men,xX-08237838,7
52478,28049,2020-01-03 15:57:40,,12.3,Plus,Multi-tiered demand-driven solution,Puma,34.23,Women,Kn-53256589,7
52479,17134,2023-09-23 00:21:22,,14.77,Accessories,Synergistic bottom-line intranet,Levi's,33.1,Women,tB-30901913,3
52480,21080,2022-04-04 09:04:23,2022-09-18 09:04:23,24.56,Outerwear & Coats,Advanced actuating software,MG,91.41,Women,XB-36915542,3
52481,20081,2019-05-04 18:05:43,2019-05-31 18:05:43,32.21,Sweaters,Optional mobile infrastructure,Nike,103.42,Women,fQ-15181933,9
52482,10184,2019-04-14 08:37:50,2019-10-11 08:37:50,14.32,Accessories,Focused eco-centric knowledgebase,Levi's,39.85,Women,Zm-46591316,10
52483,22937,2022-01-18 17:10:51,2023-01-15 17:10:51,24.79,Outerwear & Coats,Cross-group context-sensitive neural-net,Tommy Hilfiger,62.37,Women,jt-86149809,6
52484,10215,2022-04-23 21:29:25,2022-12-29 21:29:25,23.2,Plus,Programmable global firmware,Calvin Klein,52.61,Men,DV-57499894,6
52485,12371,2020-06-11 07:43:42,2020-11-12 07:43:42,28.42,Tops,Profit-focused analyzing protocol,Adidas,112.58,Men,NM-25444086,9
52486,13684,2019-07-18 00:21:26,2019-10-22 00:21:26,3.97,Plus,Robust mission-critical toolset,Adidas,7.96,Men,qi-75556779,4
52487,15248,2019-03-09 21:06:49,2019-08-20 21:06:49,31.03,Sweaters,Future-proofed non-volatile algorithm,Tommy Hilfiger,118.81,Men,tY-90959444,4
52488,12113,2024-01-12 07:03:27,2024-12-02 07:03:27,21.0,Jeans,Multi-lateral intermediate hub,MG,71.39,Men,IW-55197171,1
52489,19854,2019-10-28 21:33:43,2020-08-04 21:33:43,5.95,Jeans,User-centric bottom-line core,MG,13.29,Men,CQ-00781527,9
52490,25305,2022-04-05 12:01:52,,42.17,Tops,Pre-emptive zero-defect application,MG,158.33,Men,FE-22685402,4
52491,18662,2024-07-08 05:15:46,2024-08-18 05:15:46,44.54,Accessories,Focused encompassing migration,MG,120.21,Women,MX-90262181,4
52492,28525,2022-05-07 21:37:30,2022-08-11 21:37:30,23.16,Outerwear & Coats,Diverse exuding algorithm,MG,69.84,Women,Pp-77865386,4
52493,14041,2024-02-29 12:58:21,2024-04-30 12:58:21,21.51,Plus,Integrated foreground monitoring,Calvin Klein,80.83,Men,bH-95496716,9
52494,12145,2022-09-28 21:08:08,,38.95,Jeans,Open-architected even-keeled leverage,Calvin Klein,153.56,Men,vb-24221315,5
52495,14237,2024-01-02 21:17:43,,13.06,Jeans,Re-contextualized actuating complexity,Levi's,49.62,Women,AJ-30750491,2
52496,20327,2020-09-27 05:00:24,2020-12-09 05:00:24,11.64,Pants,Optimized actuating extranet,Nike,30.29,Men,Aw-08997533,5
52497,22989,2022-05-26 08:11:36,,26.82,Tops,Seamless upward-trending initiative,Calvin Klein,60.75,Men,DL-43224901,2
52498,28050,2020-04-04 04:58:27,2020-05-11 04:58:27,12.27,Accessories,Face-to-face global throughput,Nike,41.79,Men,pL-47040806,10
52499,24979,2023-12-01 05:35:52,,27.57,Pants,Switchable multimedia concept,MG,85.95,Men,fZ-38266462,2
52500,25006,2024-12-11 00:05:04,2025-07-14 00:05:04,49.8,Tops,Enterprise-wide regional toolset,Calvin Klein,164.29,Women,qQ-99445078,10
52501,17065,2023-11-23 19:24:51,2024-03-15 19:24:51,28.98,Pants,Versatile radical website,Tommy Hilfiger,109.1,Men,Af-02965917,8
52502,16067,2023-07-25 00:11:03,2023-08-21 00:11:03,11.09,Jeans,Cross-platform exuding data-warehouse,Nike,24.87,Men,OH-00283066,9
52503,13152,2021-06-22 12:05:07,2021-11-02 12:05:07,46.66,Outerwear & Coats,Down-sized system-worthy encoding,Tommy Hilfiger,101.63,Women,nb-81277584,4
52504,12405,2024-07-22 03:48:00,2025-02-28 03:48:00,10.75,Pants,Programmable multi-state conglomeration,Adidas,33.86,Women,GC-41413699,6
52505,14402,2022-07-18 10:47:18,,30.75,Tops,Switchable eco-centric hierarchy,Tommy Hilfiger,110.94,Women,zF-46437381,5
52506,13259,2024-12-10 21:23:30,2025-03-16 21:23:30,40.48,Outerwear & Coats,Proactive responsive function,Adidas,148.78,Women,Yy-27685514,1
52507,18191,2023-04-07 23:56:03,,46.92,Sweaters,Distributed static support,MG,132.48,Women,Jj-44658086,5
52508,10832,2019-08-29 18:41:38,2020-07-09 18:41:38,35.25,Sweaters,Self-enabling transitional budgetary management,Tommy Hilfiger,98.72,Women,gv-35264259,2
52509,27311,2024-06-26 06:33:02,,1.99,Outerwear & Coats,Switchable explicit customer loyalty,MG,5.08,Women,Ca-39748087,2
52510,19962,2023-02-27 01:26:22,,8.21,Outerwear & Coats,Open-architected reciprocal archive,Calvin Klein,29.72,Women,QW-84345179,1
52511,22312,2020-01-24 11:31:25,2020-06-02 11:31:25,46.66,Accessories,Open-source national matrix,Calvin Klein,122.78,Women,mC-72918844,2
52512,23653,2024-06-11 05:00:34,,36.84,Pants,Multi-tiered web-enabled collaboration,MG,98.73,Women,nj-77286409,10
52513,22056,2019-12-21 17:33:24,,37.36,Jeans,Integrated regional system engine,Puma,114.09,Women,Zf-26813224,2
52514,17492,2019-08-27 10:54:47,2019-10-06 10:54:47,17.57,Sweaters,Realigned systemic protocol,Nike,56.26,Women,yZ-83245265,5
52515,29164,2019-12-25 21:25:44,2020-03-03 21:25:44,44.84,Outerwear & Coats,Integrated 5thgeneration moderator,Tommy Hilfiger,103.56,Women,Bv-87647494,4
52516,22026,2022-07-30 15:38:28,,42.64,Plus,Multi-channeled object-oriented synergy,Adidas,161.28,Men,VJ-30069858,3
52517,24063,2023-05-06 17:19:42,2023-09-22 17:19:42,42.02,Accessories,Organic bottom-line data-warehouse,Calvin Klein,148.15,Women,SO-81118449,10
52518,13097,2020-01-11 19:32:42,2020-04-06 19:32:42,22.75,Tops,Focused interactive Graphic Interface,Levi's,79.47,Women,nc-50815341,1
52519,27831,2023-05-04 20:59:50,2023-07-13 20:59:50,34.09,Accessories,Object-based leadingedge concept,Nike,95.18,Women,Ym-50739318,1
52520,15411,2021-08-11 16:23:32,,18.4,Pants,Cross-platform value-added hardware,Adidas,37.14,Men,nn-62387070,7
52521,24855,2021-08-09 08:09:26,2021-09-12 08:09:26,25.11,Tops,Diverse cohesive service-desk,Tommy Hilfiger,75.29,Men,Wa-49472865,4
52522,15145,2019-09-05 16:32:08,2019-11-12 16:32:08,10.96,Tops,Programmable needs-based Graphical User Interface,Adidas,38.05,Men,xn-05354525,5
52523,18470,2021-05-31 06:08:12,2022-03-28 06:08:12,10.61,Accessories,User-centric tertiary concept,MG,36.85,Men,ga-80937514,10
52524,10037,2020-11-26 14:47:28,2021-09-09 14:47:28,9.94,Accessories,Progressive scalable productivity,Nike,20.82,Women,rp-72542907,3
52525,26620,2020-05-03 11:26:03,2020-10-09 11:26:03,10.87,Jeans,Upgradable multi-state superstructure,Adidas,29.77,Men,Lm-92656231,4
52526,10765,2022-07-01 00:31:05,2023-05-30 00:31:05,3.18,Tops,Distributed value-added ability,Calvin Klein,8.35,Women,bA-15041215,5
52527,18872,2024-03-23 22:08:18,2024-10-10 22:08:18,48.18,Sweaters,Quality-focused executive synergy,Adidas,126.36,Men,lL-98214951,2
52528,20860,2024-12-11 19:24:52,2025-08-17 19:24:52,33.49,Plus,Universal upward-trending productivity,Tommy Hilfiger,82.51,Women,zk-22669198,1
52529,14492,2024-03-16 19:53:39,2024-06-28 19:53:39,47.06,Jeans,Function-based 24/7 groupware,Calvin Klein,186.94,Women,QK-92826550,9
52530,18743,2020-06-03 18:08:49,,17.25,Sweaters,Grass-roots multi-state moderator,MG,50.9,Women,FQ-27184670,10
52531,26877,2019-11-14 16:42:11,2020-08-19 16:42:11,1.99,Pants,Distributed real-time time-frame,Puma,7.83,Men,ea-74401216,5
52532,10987,2024-02-26 12:15:17,,1.5,Accessories,Ameliorated systematic Internet solution,Adidas,4.3,Men,VW-55898840,8
52533,29568,2021-04-20 09:26:54,2021-11-28 09:26:54,41.72,Outerwear & Coats,Streamlined even-keeled collaboration,Puma,108.79,Women,uM-21813410,3
52534,13768,2021-12-09 17:17:59,,29.54,Sweaters,Progressive multi-tasking archive,Tommy Hilfiger,90.0,Women,VW-23624527,9
52535,24170,2021-08-08 23:42:10,2022-06-03 23:42:10,40.68,Sweaters,Ameliorated hybrid projection,Calvin Klein,100.39,Men,JH-50872800,9
52536,20477,2023-03-15 03:40:25,,48.41,Plus,Reverse-engineered user-facing process improvement,Levi's,131.76,Women,jm-34472999,3
52537,16540,2020-03-15 13:46:30,,16.48,Sweaters,Vision-oriented full-range customer loyalty,Tommy Hilfiger,46.23,Men,kl-64386103,8
52538,29450,2020-12-13 14:02:06,2021-01-18 14:02:06,16.34,Jeans,Versatile explicit model,Calvin Klein,36.59,Women,sc-36843716,1
52539,12534,2021-05-10 02:20:05,,16.03,Tops,Compatible clear-thinking orchestration,Adidas,34.1,Men,UE-45105517,6
52540,26064,2023-10-13 20:20:44,2024-09-25 20:20:44,28.93,Outerwear & Coats,Visionary full-range matrix,Adidas,87.43,Women,eH-52515656,1
52541,14806,2019-11-27 12:27:12,,40.6,Plus,Down-sized systematic moratorium,Nike,150.62,Men,Uo-10733673,1
52542,24477,2020-02-18 21:35:11,,38.94,Sweaters,Compatible client-driven conglomeration,Puma,133.52,Men,ga-24627181,9
52543,17687,2019-05-05 04:08:27,,33.49,Sweaters,Sharable methodical attitude,Nike,91.97,Women,VO-79170795,10
52544,13415,2023-06-06 21:29:48,,36.29,Jeans,Focused tertiary interface,Puma,89.23,Women,DE-87028897,3
52545,16037,2022-08-16 19:09:14,2022-10-25 19:09:14,20.69,Accessories,Sharable impactful leverage,MG,60.14,Men,xi-50567539,5
52546,14715,2021-12-08 22:53:10,2022-12-07 22:53:10,27.01,Sweaters,Mandatory 24hour core,Nike,63.05,Women,qu-63532438,3
52547,18931,2021-09-30 07:42:21,2022-03-09 07:42:21,28.06,Pants,Cross-platform human-resource core,Calvin Klein,92.5,Women,lO-70395483,7
52548,12576,2020-11-11 16:04:28,,14.26,Jeans,Distributed demand-driven workforce,Puma,48.35,Men,lC-67908211,3
52549,24366,2019-11-23 13:39:16,2020-07-26 13:39:16,10.65,Plus,Expanded object-oriented extranet,Tommy Hilfiger,41.25,Women,Ja-14627602,10
52550,19533,2023-02-04 15:09:34,2023-10-08 15:09:34,35.17,Accessories,Exclusive value-added adapter,Adidas,98.05,Women,eE-66381778,4
52551,29303,2024-05-24 18:23:36,,3.38,Plus,Expanded systemic array,MG,8.4,Men,AE-45189168,1
52552,13687,2024-09-20 15:21:55,2024-12-10 15:21:55,24.8,Accessories,Seamless homogeneous matrix,Levi's,59.2,Women,SH-13256292,7
52553,29343,2022-07-08 20:51:21,2023-03-10 20:51:21,40.12,Plus,Devolved disintermediate protocol,Adidas,87.13,Women,Mk-71060394,6
52554,24638,2024-03-26 23:14:58,,41.82,Sweaters,Intuitive neutral data-warehouse,Levi's,114.69,Women,MM-91807320,6
52555,11993,2022-05-16 00:54:16,2023-02-02 00:54:16,20.66,Jeans,Assimilated secondary protocol,Adidas,66.45,Women,bB-71488466,2
52556,28845,2019-07-12 00:01:01,2020-01-15 00:01:01,5.14,Tops,Diverse encompassing strategy,Levi's,20.22,Men,qE-05687609,2
52557,28082,2020-11-06 12:14:09,,2.33,Jeans,Expanded static ability,Adidas,8.95,Women,RN-65463960,1
52558,16380,2024-06-06 12:05:43,2024-12-07 12:05:43,11.87,Jeans,Re-engineered global collaboration,Adidas,37.75,Men,xh-55214278,4
52559,29577,2024-08-18 13:33:12,2024-08-24 13:33:12,38.7,Pants,Intuitive real-time ability,Levi's,131.44,Men,qf-07109728,1
52560,10101,2021-12-18 16:47:27,,35.72,Jeans,Networked client-server middleware,Levi's,81.44,Women,ds-05324380,3
52561,21874,2021-06-04 23:52:54,2021-10-09 23:52:54,31.29,Tops,Advanced mission-critical hardware,Puma,112.79,Men,AT-71968617,2
52562,11399,2021-09-10 13:50:37,2021-09-22 13:50:37,46.9,Pants,Grass-roots discrete pricing structure,Levi's,101.81,Women,Gf-13246765,1
52563,17338,2023-10-04 22:25:05,2024-01-21 22:25:05,49.54,Plus,Persistent optimal orchestration,Nike,134.23,Men,HZ-48995454,4
52564,16514,2021-09-23 16:48:45,,36.32,Jeans,Seamless zero administration collaboration,Adidas,87.73,Men,CJ-53141124,6
52565,23078,2022-05-07 22:29:44,2022-07-17 22:29:44,20.12,Pants,Future-proofed object-oriented hierarchy,Adidas,75.74,Women,gs-86723781,2
52566,22958,2019-05-25 01:44:04,2020-02-10 01:44:04,9.1,Jeans,Versatile bandwidth-monitored array,Calvin Klein,34.73,Women,XS-51840635,3
52567,17434,2019-03-12 01:59:14,,32.18,Plus,Profit-focused methodical open architecture,Adidas,108.78,Men,oO-68786895,4
52568,28748,2021-02-01 19:46:46,2022-01-26 19:46:46,36.23,Outerwear & Coats,Mandatory mobile adapter,Calvin Klein,99.99,Women,mA-59339309,8
52569,29083,2021-09-25 06:23:18,2021-11-05 06:23:18,1.2,Accessories,Assimilated local moratorium,Adidas,3.91,Men,zR-36829403,2
52570,11958,2023-03-23 16:11:03,,27.01,Accessories,Reactive solution-oriented secured line,Puma,94.94,Men,oR-34691627,4
52571,21187,2019-03-15 06:26:26,2020-02-17 06:26:26,27.1,Pants,Exclusive systemic array,Tommy Hilfiger,57.62,Men,iC-20967145,4
52572,15075,2024-12-14 21:10:54,2025-10-26 21:10:54,9.36,Plus,De-engineered static instruction set,Tommy Hilfiger,25.69,Men,mq-19411236,3
52573,19015,2022-02-02 22:02:06,,17.24,Pants,Total demand-driven forecast,MG,45.49,Women,Rp-52706243,9
52574,10477,2021-05-28 20:56:57,2021-12-28 20:56:57,13.89,Outerwear & Coats,Monitored disintermediate data-warehouse,Puma,31.17,Men,tB-39029651,8
52575,24964,2020-02-08 15:02:31,,29.51,Sweaters,Decentralized directional policy,Tommy Hilfiger,69.94,Men,xu-36216958,10
52576,23115,2022-12-06 16:34:51,,30.65,Plus,Focused non-volatile task-force,Calvin Klein,117.68,Men,vZ-03348264,4
52577,27306,2024-01-13 17:47:43,,28.56,Tops,Enhanced even-keeled access,Calvin Klein,57.74,Women,Ku-05735737,7
52578,22359,2019-10-10 07:51:58,2020-08-19 07:51:58,10.44,Accessories,Assimilated maximized process improvement,MG,27.57,Men,kO-51527098,7
52579,19163,2023-09-20 20:01:48,,39.74,Pants,Progressive 24/7 knowledgebase,Adidas,128.61,Men,SY-73584677,3
52580,28427,2021-02-28 09:12:32,2021-12-02 09:12:32,5.43,Outerwear & Coats,Open-architected 5thgeneration workforce,Nike,12.54,Men,ve-18867826,2
52581,15186,2021-03-28 17:14:22,2022-01-27 17:14:22,4.21,Pants,Streamlined heuristic migration,Calvin Klein,9.95,Men,WX-93509397,3
52582,29845,2019-08-18 18:53:42,2019-11-21 18:53:42,6.51,Tops,Grass-roots local Local Area Network,Calvin Klein,22.01,Men,Di-66845427,7
52583,10632,2023-04-03 10:45:10,2023-06-09 10:45:10,29.72,Plus,Configurable eco-centric flexibility,MG,83.84,Women,yl-43874751,2
